RF00010	NBLT01000069.1/10323-9961	363
RF00010	CP001854.1/4768890-4768552	339
RF00010	BA000022.2/153167-153599	433
RF00010	CP001071.1/2301501-2301920	420
RF00010	NFIZ01000010.1/12319-12677	359
RF00010	MHBU01000007.1/55031-55346	316
RF00010	LTXH01000137.1/25332-24973	360
RF00010	CP001737.1/3603553-3603132	422
RF00010	LGDZ01000243.1/124250-123837	414
RF00010	MGPO01000079.1/45022-44612	411
RF00010	FAOS01000003.1/2107035-2107387	353
RF00010	LIBL01000282.1/916-1216	301
RF00010	LVHF01000018.1/79169-79550	382
RF00010	LGYO01000010.1/3778-3439	340
RF00010	MFIN01000026.1/3144-3532	389
RF00010	FQZS01000010.1/73310-73653	344
RF00010	JPER01000001.1/69510-69872	363
RF00010	AVFL01000025.1/11178-11597	420
RF00010	CP009761.1/787401-787733	333
RF00010	CP002444.1/1283302-1283624	323
RF00010	MHRP01000003.1/10339-10918	580
RF00010	FR881565.1/123300-123652	353
RF00010	KK106990.1/490113-490515	403
RF00010	LGVV01000024.1/33271-33671	401
RF00010	JNFD01000047.1/88872-89260	389
RF00010	FR891810.1/17823-18172	350
RF00010	MFID01000016.1/23521-23904	384
RF00010	AKIS01000048.1/32530-32919	390
RF00010	LNTC01000002.1/19070-18778	293
RF00010	AP012204.1/4577120-4577520	401
RF00010	LT629784.1/2794391-2793996	396
RF00010	MEMV01000296.1/2056-2462	407
RF00010	MKTT01000094.1/39616-40087	472
RF00010	LICT01000260.1/409-766	358
RF00010	NHED01000070.1/5141-5554	414
RF00010	MNYU01000022.1/13467-13867	401
RF00010	JXSS01000052.1/46728-46350	379
RF00010	CCJP01000005.1/2874603-2874930	328
RF00010	FQVB01000017.1/15351-14965	387
RF00010	FQUO01000004.1/2266-1875	392
RF00010	BATL01000038.1/11220-11662	443
RF00010	LMIB01000001.1/620979-621369	391
RF00010	FOVH01000002.1/76591-76987	397
RF00010	FP929003.1/973287-973711	425
RF00010	AL590842.1/3956125-3955747	379
RF00010	NHGM01000019.1/39062-38710	353
RF00010	JTDJ01000122.1/29443-29050	394
RF00010	FZNR01000002.1/849360-849764	405
RF00010	LT629781.1/1350656-1350204	453
RF00010	MHEL01000095.1/516-96	421
RF00010	FR901009.1/40829-40504	326
RF00010	AHIE01000002.1/565585-565210	376
RF00010	LLWP01000004.1/673393-673754	362
RF00010	CM001148.1/1038382-1038745	364
RF00010	MAXG01000412.1/2881-2479	403
RF00010	MIAV01000058.1/33252-33596	345
RF00010	MHTS01000014.1/11923-12285	363
RF00010	MAXJ01000299.1/4141-3739	403
RF00010	CP003560.1/3470364-3470757	394
RF00010	CP011272.1/1249559-1249198	362
RF00010	FXAR01000001.1/324238-324634	397
RF00010	FR889817.1/15901-16271	371
RF00010	MHWT01000009.1/3196-3563	368
RF00010	CP022436.1/3059069-3058677	393
RF00010	CP003803.1/654036-653661	376
RF00010	JH594606.1/191085-190753	333
RF00010	MLHJ01000033.1/39079-38703	377
RF00010	FR884033.1/130702-130375	328
RF00010	LAPZ01000001.1/418411-418102	310
RF00010	KB849543.1/212981-213358	378
RF00010	LFEJ01000014.1/356315-355939	377
RF00010	CP001649.1/3754259-3753894	366
RF00010	LT629740.1/3356872-3357264	393
RF00010	AE015928.1/1640003-1640363	361
RF00010	FR901789.1/22274-22722	449
RF00010	LMDZ01000004.1/1027698-1027318	381
RF00010	CP017717.1/99015-99406	392
RF00010	MKWI01000018.1/99526-99952	427
RF00010	FRBH01000004.1/163703-163399	305
RF00010	CP007440.1/6751436-6751840	405
RF00010	FZNL01000002.1/17013-17330	318
RF00010	MEYI01000038.1/14828-15407	580
RF00010	BX571965.1/3481770-3481359	412
RF00010	LQZT01000005.1/75283-74848	436
RF00010	CP002329.1/1824636-1825021	386
RF00010	KN039946.1/1501075-1501478	404
RF00010	MNDR01000096.1/61476-61210	267
RF00010	CP002810.1/2022661-2022264	398
RF00010	CP021358.1/3395430-3395795	366
RF00010	MNZZ01000434.1/1215-1617	403
RF00010	JH601088.1/1357007-1356505	503
RF00010	MVHS01000037.1/14164-14532	369
RF00010	CU234118.1/5866896-5867321	426
RF00010	CP002544.1/777542-777903	362
RF00010	FR871757.1/275023-275344	322
RF00010	JQGK01000001.1/245237-244832	406
RF00010	MKRE01000115.1/11927-11566	362
RF00010	LMSS01000006.1/185490-185093	398
RF00010	LFCV01000113.1/16162-15759	404
RF00010	CP010836.1/2153966-2153584	383
RF00010	JH597773.1/910614-910971	358
RF00010	MEDW01000120.1/6395-5974	422
RF00010	LZMC01000073.1/4879-4490	390
RF00010	MFIQ01000013.1/4278-4655	378
RF00010	KQ965567.1/60512-60176	337
RF00010	JYIY01000059.1/6459-6813	355
RF00010	LBHB01000004.1/124147-123730	418
RF00010	MFUE01000017.1/2751-2377	375
RF00010	FP929048.1/1900339-1899988	352
RF00010	JH992924.1/299030-299378	349
RF00010	CP006018.1/686478-686107	372
RF00010	MHOD01000024.1/14393-14837	445
RF00010	GG694029.1/200102-200437	336
RF00010	AEEB01000003.1/937937-937523	415
RF00010	LACI01000184.1/1269-1655	387
RF00010	MHNY01000005.1/1457-1939	483
RF00010	MGPL01000155.1/7046-6676	371
RF00010	HF986485.1/136517-136145	373
RF00010	HF999344.1/42087-42428	342
RF00010	JJNX02000011.1/26092-26468	377
RF00010	FRBE01000020.1/41751-42123	373
RF00010	MVBC01000014.1/619-1093	475
RF00010	MGQO01000071.1/10578-10908	331
RF00010	LCJN01000006.1/6390-6755	366
RF00010	LJNF01000006.1/15761-15401	361
