RF00007	LVLJ01002675.1/765281-765134	148
RF00007	JJRM01087544.1/141-1	141
RF00007	CM001410.1/23394822-23394681	142
RF00007	CAJW012553776.1/1021-866	156
RF00007	AZNC01068114.1/55487-55337	151
RF00007	AARH02002967.1/78695-78541	155
RF00007	CM007369.1/408181-408332	152
RF00007	ACTA01052249.1/7936-8085	150
RF00007	CM001989.1/49532515-49532367	149
RF00007	APCM01005466.1/4898-5077	180
RF00007	GL348714.1/2556296-2556133	164
RF00007	CM000237.2/110617764-110617914	151
RF00007	LM383475.1/8054-7909	146
RF00007	KB870808.1/11518971-11518801	171
RF00007	GL897077.1/3272835-3272686	150
RF00007	ALAR01065693.1/8279-8129	151
RF00007	AYZV02093242.1/2658-2499	160
RF00007	ACJG01001456.1/69921-69755	167
RF00007	AEWC01012424.1/17260-17091	170
RF00007	AAMC03056733.1/126-274	149
RF00007	GL896999.1/4014051-4014198	148
RF00007	AWUE01020831.1/86450-86554	105
RF00007	GK000005.2/114006211-114006360	150
RF00007	CM009297.1/2912429-2912275	155
RF00007	AFFK01020861.1/6643-6490	154
RF00007	AWWV01008578.1/60605-60453	153
RF00007	LMAW01002623.1/1943318-1943466	149
RF00007	JH835926.1/944972-945125	154
RF00007	DS544895.1/1923899-1923749	151
RF00007	ALWZ044973407.1/1650-1489	162
RF00007	CM000516.1/48539955-48539807	149
RF00007	JMFX02010840.1/7358-7210	149
RF00007	JMFH01120601.1/160-308	149
RF00007	LADJ01020827.1/2381-2530	150
RF00007	CM001242.1/16432266-16432422	157
RF00007	CM001223.2/7420418-7420264	155
RF00007	KB856615.1/75593-75811	219
RF00007	CM003265.1/90053054-90052896	159
RF00007	CM002887.2/1207250-1207098	153
RF00007	AAPE02007437.1/37607-37756	150
RF00007	JJOQ01006919.1/5535-5692	158
RF00007	JH208038.1/76717-76567	151
RF00007	JH835316.1/826938-827085	148
RF00007	ABRO02026364.1/12821-12982	162
RF00007	CM002504.1/22746726-22746883	158
RF00007	KI915158.1/481786-481605	182
RF00007	AMPZ01016996.1/4060-3918	143
RF00007	CM001007.2/21812712-21812855	144
RF00007	CABG01000001.1/435761-435903	143
RF00007	FAOM01423193.1/328996-329151	156
RF00007	JRES01000681.1/472504-472752	249
RF00007	AFYH01234840.1/1173-1323	151
RF00007	JH208038.1/79011-78774	238
RF00007	KB870806.1/1617761-1617598	164
RF00007	JH835491.1/694849-694997	149
RF00007	ACTA01089872.1/5877-6007	131
RF00007	CH477498.1/1046793-1046617	177
RF00007	CM000916.2/22519216-22519066	151
RF00007	JYDQ01000107.1/1261-1123	139
RF00007	HG803610.1/339307-339456	150
RF00007	AWGM01151465.1/207321-207440	120
RF00007	JH835312.1/8126996-8126848	149
RF00007	CM001396.3/64857297-64857443	147
RF00007	AFSB01159653.1/562-711	150
RF00007	LZPO01097162.1/137198-137348	151
RF00007	CM003284.1/34176793-34176639	155
RF00007	JTDY01007507.1/14594-14741	148
RF00007	CM003373.1/1233756-1233600	157
RF00007	JZJH01047484.1/9095-9251	157
RF00007	CM003528.1/29483484-29483641	158
RF00007	ALWT01042894.1/6592-6452	141
RF00007	CM002643.2/20248798-20248955	158
RF00007	GL010027.1/74775423-74775570	148
RF00007	CH480815.1/8724675-8724883	209
RF00007	AAQR03019895.1/10184-10283	100
RF00007	JNGA01080783.1/8823-8661	163
RF00007	AAMC03056732.1/781-929	149
RF00007	AUSU01006706.1/2911-3070	160
RF00007	CM001766.1/38257560-38257410	151
RF00007	LGHO01002310.1/350111-350260	150
RF00007	CM000404.2/39090699-39090848	150
RF00007	KK107088.1/1261332-1261481	150
RF00007	JMFJ01009454.1/118-266	149
RF00007	CCCW010022783.1/6133-5968	166
RF00007	JJRE01111217.1/12824-12967	144
RF00007	ALWS01096001.1/6931-6782	150
RF00007	JYDJ01000038.1/54757-54619	139
RF00007	ANIZ01001696.1/53069-52907	163
RF00007	CM003374.1/9263520-9263370	151
RF00007	AXCL01009716.1/4024-4204	181
RF00007	ALWZ040762710.1/1079-930	150
RF00007	DF144372.1/106591-106448	144
RF00007	ABRO02048828.1/1083-1228	146
RF00007	AGAJ01029891.1/21401-21248	154
RF00007	MLAU01036018.1/33225-33074	152
RF00007	CM001384.3/137950085-137950234	150
RF00007	CM000516.1/48543200-48543052	149
RF00007	CM002489.1/25203618-25203775	158
RF00007	BABH01023024.1/19522-19372	151
RF00007	KK499865.1/1774-2002	229
RF00007	GL622787.1/3269358-3269496	139
RF00007	CM000238.2/64052601-64052751	151
RF00007	GL010100.1/2577143-2576994	150
RF00007	LFJF01007865.1/49905-50065	161
RF00007	ACPB03003885.1/5413-5529	117
RF00007	CCYD01001336.1/75912-76075	164
RF00007	LRGB01000511.1/2200-2359	160
RF00007	ALYE01015495.1/15440-15282	159
RF00007	CCCW010032588.1/2929-3093	165
RF00007	CM001960.2/25167959-25168108	150
RF00007	CM000021.3/41492201-41492050	152
RF00007	KB008073.1/75411-75574	164
RF00007	JXUM01003683.1/5545-5369	177
RF00007	APGL01030459.1/2282-2131	152
RF00007	HE587312.1/388946-389110	165
RF00007	LZPO01037265.1/1094484-1094633	150
RF00007	KK351817.1/873573-873793	221
RF00007	CM000093.4/49207244-49207096	149
RF00007	CM003284.1/34254677-34254523	155
RF00007	LKEZ01003902.1/11147-11294	148
RF00007	LL981462.1/2046-2187	142
RF00007	AAGJ05060839.1/6263-6107	157
RF00007	KQ080679.1/58330-58144	187
RF00007	JYDU01000055.1/134110-134248	139
RF00007	CM003372.1/6477174-6477072	103
RF00007	KN796192.1/592065-591831	235
RF00007	JZJH01048888.1/14504-14402	103
RF00007	ABAV01021223.1/24599-24449	151
RF00007	AAQR03181244.1/545-681	137
RF00007	KZ248761.1/283432-283284	149
RF00007	CM001888.1/3184006-3184163	158
RF00007	LFEI01000217.1/53419-53573	155
RF00007	KI536726.1/3160979-3161136	158
RF00007	CM001415.1/35807459-35807306	154
RF00007	CM000573.1/47920418-47920573	156
RF00007	CM000008.3/14440946-14441092	147
RF00007	KB202124.1/2133510-2133657	148
RF00007	KK351817.1/872844-873075	232
RF00007	ALWZ043142843.1/7181-7336	156
RF00007	AGCT01060004.1/701-552	150
RF00007	JJRK01090211.1/16262-16114	149
RF00007	CM007369.1/413252-413403	152
RF00007	JMHZ01000432.1/64065-63916	150
RF00007	CM002516.1/23904657-23904814	158
RF00007	CM000851.2/56594577-56594427	151
RF00007	HG417166.1/21542153-21542310	158
RF00007	ACTA01040078.1/50747-50892	146
RF00007	KB097700.1/4701458-4701606	149
RF00007	AFTD01118046.1/8450-8300	151
RF00007	AZIM01001344.1/350530-350679	150
RF00007	MCOG01000267.1/72005-72192	188
RF00007	LJIJ01000422.1/68408-68262	147
RF00007	LKEX01009737.1/13319-13172	148
RF00007	CM001385.3/68365868-68365720	149
RF00007	AAGJ05061010.1/14139-13986	154
RF00007	CM000413.1/10101656-10101805	150
RF00007	ANKR01245679.1/1649-1517	133
RF00007	CM000003.3/6663636-6663785	150
RF00007	ALWT01293992.1/346-214	133
RF00007	ALWZ040859865.1/622-471	152
RF00007	ACTA01019540.1/8841-8693	149
RF00007	ALWT01218483.1/16858-16710	149
RF00007	CM001951.2/44327216-44327364	149
RF00007	LJIG01019103.1/845-687	159
RF00007	CM000281.3/2649160-2649311	152
RF00007	KE707503.1/149161-149310	150
RF00007	HE813978.1/22002177-22002022	156
RF00007	JMFM02046860.1/55748-55600	149
RF00007	LKEX01012967.1/139335-139243	93
RF00007	CCCW010032589.1/37655-37822	168
RF00007	JJRU01058322.1/10423-10275	149
RF00007	CM001883.1/32494090-32494245	156
RF00007	ALWZ042419773.1/1087-932	156
RF00007	CM001008.2/83149644-83149794	151
RF00007	ACTA01002549.1/206091-206239	149
RF00007	KQ058949.1/484920-484762	159
RF00007	AYZV02204076.1/363-205	159
RF00007	CM000037.3/29993237-29993091	147
RF00007	LL718521.1/64339-64484	146
RF00007	ALWZ042051217.1/22630-22469	162
RF00007	AXCM01005482.1/527-349	179
RF00007	AKHW03007000.1/7864637-7864786	150
RF00007	CM001750.1/57237381-57237223	159
RF00007	CM001638.1/3110240-3110405	166
RF00007	DS232004.1/412792-412599	194
RF00007	LKFA01006485.1/56933-57080	148
RF00007	AAMC03055605.1/409-556	148
RF00007	ALWT01161681.1/16112-16244	133
RF00007	GL348716.1/19148618-19148451	168
RF00007	JYDO01000077.1/135047-135185	139
RF00007	KB671665.1/696058-695878	181
RF00007	KK351242.1/190669-190898	230
RF00007	AACT01063813.1/8458-8607	150
RF00007	KI913971.1/600863-601015	153
RF00007	ABWE02000083.1/19115-18955	161
RF00007	MCFH01000006.1/428555-428380	176
RF00007	AFTD01016346.1/2042-2192	151
RF00007	AZAQ01016777.1/849-999	151
RF00007	KK583255.1/87423-87575	153
RF00007	JMFU01115391.1/51-198	148
RF00007	KB846807.1/5100432-5100282	151
RF00007	CM004472.1/106982524-106982673	150
RF00007	AJWK01008351.1/4461-4300	162
RF00007	AAMC03055611.1/254-402	149
RF00007	KQ976394.1/4169100-4169247	148
RF00007	CM000816.4/3632095-3631946	150
RF00007	CM002525.1/24381522-24381679	158
RF00007	JZJH01046859.1/159617-159467	151
RF00007	DS562998.1/1054814-1054967	154
RF00007	AMPZ01011838.1/9658-9800	143
RF00007	JH767149.1/69586-69433	154
RF00007	MCFG01000171.1/92871-93038	168
RF00007	LM152892.1/2593-2735	143
RF00007	LFYR01000658.1/160366-160201	166
RF00007	GK000002.2/38143425-38143572	148
RF00007	CM001583.2/150270730-150270877	148
RF00007	AVOS01009430.1/11550-11454	97
RF00007	AAQR03014485.1/44027-44171	145
RF00007	JACJ01025605.1/14916-15059	144
RF00007	AANI01017311.1/12273-12455	183
RF00007	GL896961.1/2426690-2426839	150
RF00007	ABRO02046362.1/7636-7487	150
RF00007	CM000763.3/54957237-54957392	156
RF00007	AJVK01009261.1/289-448	160
RF00007	GL897292.1/389937-389788	150
RF00007	FAOM01457438.1/7865-8020	156
RF00007	AGTP01006389.1/2814-2963	150
RF00007	JRRC01357870.1/20553-20711	159
RF00007	JYDI01000106.1/68205-68343	139
RF00007	ALWZ042231536.1/4953-5114	162
RF00007	FAOM01393852.1/33820-33664	157
RF00007	ACTA01100254.1/103977-103830	148
RF00007	ALWZ041145820.1/399-550	152
RF00007	JMFQ01010691.1/17029-17177	149
RF00007	AUPC01003214.1/2062-1899	164
RF00007	FN597036.1/2220727-2220572	156
RF00007	CM000017.3/7570376-7570522	147
RF00007	LZPO01034850.1/300275-300425	151
RF00007	JH835505.1/2828280-2828131	150
RF00007	JJMO01001155.1/925240-925376	137
RF00007	CM004472.1/106971897-106972046	150
RF00007	APWO02001279.1/211066-210914	153
RF00007	CM000877.1/48380292-48380429	138
RF00007	CABG01000001.1/413780-413639	142
RF00007	LM067667.1/16757-16615	143
RF00007	CM000336.3/47338696-47338851	156
RF00007	ALWS01074473.1/25768-25619	150
RF00007	CM001387.3/114475568-114475419	150
RF00007	LL902844.1/1647-1500	148
RF00007	GL377569.1/486362-486211	152
RF00007	NNAY01001980.1/16262-16412	151
RF00007	LN902845.1/5986906-5987052	147
RF00007	EQ090205.1/485266-485085	182
RF00007	LFJF01011852.1/15637-15797	161
RF00007	CM000307.1/44962263-44962411	149
RF00007	AYZV02060565.1/4074-4233	160
RF00007	AJIM01215400.1/297-148	150
RF00007	JH159154.1/2658046-2658210	165
RF00007	JEMT01027887.1/10332-10495	164
RF00007	CH916366.1/10943271-10943085	187
RF00007	CM001383.3/73649494-73649644	151
RF00007	LADI01017298.1/837-688	150
RF00007	ATGF01010766.1/26102-26254	153
RF00007	LBMM01004483.1/3491-3638	148
RF00007	CM002480.1/15929516-15929673	158
RF00007	LKEX01012737.1/158555-158617	63
RF00007	AEAC01002603.1/35679-35531	149
RF00007	MTKT01000813.1/1965199-1965377	179
RF00007	LL114632.1/827-970	144
RF00007	ANKR01161904.1/5212-5362	151
RF00007	CM000296.1/86588178-86588327	150
RF00007	AAGJ05126041.1/15972-16128	157
RF00007	CM000859.1/141157001-141156852	150
RF00007	GL377574.1/1868412-1868261	152
RF00007	JJRR01104475.1/198-50	149
RF00007	LL312708.1/330-185	146
RF00007	MVGT01000437.1/4860328-4860176	153
RF00007	CM000962.2/47468839-47468691	149
RF00007	LFJF01014547.1/16432-16592	161
RF00007	AE014296.5/16653769-16653982	214
RF00007	CM000856.1/202540893-202541042	150
RF00007	CM001766.1/38255539-38255384	156
RF00007	LNFO01002390.1/28978-29140	163
